"price","Year","Make","Model","mileage","transmission","titlestatus","condition","drive","fuel","paintcolor","size"
7499,2008,"Mercury","Mariner Premier","            132701","            automatic","            clean",NA,NA,"            gas","           paint color: green",NA
12995,2012,"Mitsubishi","Eclipse Spyder GS Spo","            68256","            automatic","            clean",NA,"            fwd","            gas","           paint color: grey",NA
4999,2001,"Jeep","Grand Cherokee Limited 4x4","            148694","            automatic","            clean",NA,"            4wd","            gas","           paint color: grey",NA
1400,1999,"honda","crv",NA,"            manual","            clean",NA,NA,"            gas",NA,NA
6995,2007,"VOLKSWAGEN"," GTI","            154000","            automatic","            clean","            like new","            fwd","            gas","           paint color: silver","            mid-size"
6200,2006,"Toyota","Matrix xrs","            104000","            manual","            clean",NA,NA,"            gas","           paint color: silver",NA
8999,2006,"Acura","MDX","            161858","            automatic","            clean",NA,NA,"            gas","           paint color: silver",NA
6950,2007,"Suzuki","XL7 AWD","            109288","            automatic","            clean",NA,NA,"            other","           paint color: grey",NA
1500,1996,"Olds","",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
11995,2012,"Dodge","Avenger SE","            53321","            automatic","            clean",NA,"            fwd","            other","           paint color: red",NA
8995,2009,"buick","lucerne cxl","            90997","            automatic","            clean","            like new","            fwd","            gas","           paint color: white","            full-size"
21995,2012,"Chevy","Suburban LT",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
NA,2002,"nissan","xterra",NA,"            automatic","            clean",NA,"            rwd","            gas","           paint color: yellow",NA
49999,2016,"chevy","silverado 1500",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
7499,2007,"Toyota","Camry LE","            158335","            manual","            clean",NA,"            fwd","            gas","           paint color: red",NA
NA,2003,"cadilac","escalade","            155811","            automatic","            clean","            like new","            4wd","            gas","           paint color: white","            full-size"
8999,2009,"Subaru","Legacy 2.5i Special Editi","            88530","            automatic","            clean",NA,NA,"            gas","           paint color: black",NA
11700,2010,"Nissan","Murano SL","            94052","            automatic","            clean",NA,"            fwd","            gas",NA,NA
2200,1995,"Toyota","pickup","            180000","            manual","            clean","            good",NA,"            gas",NA,NA
7800,2014,"dodge","avenger","            9000","            automatic","            salvage","            new","            fwd","            gas","           paint color: white",NA
NA,2010,"Chevy","Cobalt","            103000","            automatic","            clean","            excellent","            fwd","            gas","           paint color: silver","            compact"
29995,2013,"Ram","2500 Powerwagon","            96889","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
6399,2009,"Nissan","cube 1.8 SL","            104907","            automatic","            clean",NA,"            fwd","            gas","           paint color: white",NA
NA,2007,"ford","mustang convertible",NA,"            manual","            clean",NA,"            rwd","            gas","           paint color: blue",NA
NA,2007,"Pontiac","Grand Prix",NA,"            automatic","            clean","            excellent","            fwd","            gas","           paint color: black","            mid-size"
4500,2007,"Ford","focus",NA,"            manual","            clean","            excellent","            fwd","            gas","           paint color: black",NA
750,2002,"mitsubishi","lancer","            221968","            automatic","            clean","            fair","            fwd","            gas",NA,NA
7499,2006,"Lincoln","Town Car Signature Limit","            67693","            automatic","            clean",NA,"            rwd","            gas","           paint color: blue",NA
NA,2008,"Dodge","Avenger",NA,"            automatic","            clean","            excellent","            fwd","            gas","           paint color: red","            mid-size"
3300,2000,"land","rover discovery",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
7998,2008,"scion","xb 4dr","            94418","            automatic","            clean","            excellent","            fwd","            gas",NA,"            full-size"
NA,2013,"Ram","1500 4WD CREW CAB 140.5  LA","            87545","            automatic","            clean",NA,"            4wd","            gas",NA,NA
8999,2012,"Kia","Forte SX","            106322","            automatic","            clean",NA,"            fwd","            gas","           paint color: silver",NA
NA,2013,"Dodge","Avenger SE","            81566","            automatic","            clean",NA,"            fwd","            gas","           paint color: red",NA
3200,2006,"Kia","Rio","            93093","            automatic","            salvage","            excellent","            fwd","            gas","           paint color: white",NA
NA,2015,"Volvo","S60 4dr Sdn T5 Premier AW","            32228","            automatic","            clean",NA,"            4wd","            gas",NA,NA
150,2004,"chrysler","town &amp;amp; country",NA,"            manual","            clean",NA,NA,"            gas",NA,NA
3500,2002,"gmc","1500 yukon","            190000","            automatic","            clean",NA,NA,"            gas","           paint color: blue","            full-size"
1,1975,"pontiac","",NA,"            manual","            clean","            good","            rwd","            gas",NA,"            mid-size"
7999,2008,"Honda","Civic LX","            81030","            automatic","            clean",NA,"            fwd","            gas","           paint color: blue",NA
5000,1948,"ford","super deluxe 4dr",NA,"            manual","            clean","            fair",NA,"            gas","           paint color: black","            full-size"
3950,1995,"volvo","960 wagon","            153000","            automatic","            clean","            excellent","            rwd","            gas","           paint color: white","            mid-size"
NA,2016,"Chevrolet","Impala Limited 4dr Sd","            33282","            automatic","            clean",NA,"            fwd","            gas",NA,NA
11999,2005,"GMC","Sierra 2500 SLE 4dr 4x4","            154554","            automatic","            clean",NA,"            4wd","            gas","           paint color: black",NA
8500,2009,"Toyota","Corolla","            82000","            automatic","            clean",NA,NA,"            gas",NA,NA
3500,1995,"ford","f-150","            165000","            automatic","            clean",NA,NA,"            gas",NA,NA
13995,2014,"Chevrolet","Malibu LT","            57134","            automatic","            clean",NA,"            fwd","            gas","           paint color: blue",NA
2900,2001,"Honda","Civic",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
9700,2014,"Nissan","Sentra SV","            43935","            automatic","            clean",NA,"            fwd","            gas","           paint color: blue",NA
17460,2009,"GMC","Sierra 1500 SLE","            126889","            automatic","            clean",NA,"            4wd","            gas","           paint color: grey",NA
20,1995,"F250","Ford",NA,"            other","            clean","            good",NA,"            other",NA,NA
21000,2013,"Mercedes","C300","            50000","            automatic","            clean","            excellent",NA,"            gas","           paint color: white","            compact"
9998,2007,"Toyota","RAV4","            139000","            manual","            clean","            good","            4wd","            gas","           paint color: blue","            mid-size"
NA,2015,"Kia","Forte 4dr Sdn Auto LX","            30617","            automatic","            clean",NA,"            fwd","            gas",NA,NA
5000,2000,"Audi","A6","            173000","            manual","            clean",NA,NA,"            gas",NA,NA
13900,2011,"Ford","F-150",NA,"            automatic","            clean",NA,NA,"            gas","           paint color: white",NA
14781,2015,"Toyota","Corolla","            24913","            other","            clean",NA,"            fwd","            gas","           paint color: blue",NA
20999,2006,"Dodge","Ram 2500 SLT 4x4 4dr Quad","            183264","            automatic","            clean",NA,"            4wd","            diesel","           paint color: red",NA
14983,2014,"Toyota","Camry","            33244","            automatic","            clean",NA,"            fwd","            gas","           paint color: white",NA
13952,2014,"Scion","xB","            22064","            automatic","            clean",NA,"            fwd","            gas","           paint color: silver",NA
19600,2006,"Ford","F-250","            137500","            automatic","            clean","            excellent","            4wd","            diesel",NA,"            full-size"
700,1991,"Acura","legend",NA,"            automatic","            clean","            fair","            fwd","            gas","           paint color: black","            compact"
3500,1980,"Jaguar","XJ6",NA,"            automatic","            clean",NA,"            rwd","            gas","           paint color: white",NA
877,1997,"Mercury","Sable","            109000","            automatic","            clean","            good","            fwd","            gas","           paint color: green","            full-size"
NA,2014,"Nissan","370Z 2dr Roadster Auto T","            18641","            automatic","            clean",NA,"            rwd","            gas",NA,NA
12999,2005,"Chevrolet","Silverado 1500","            132131","            automatic","            clean",NA,"            4wd","            gas","           paint color: silver",NA
NA,2015,"Buick","Verano 4dr Sdn Base","            51213","            automatic","            clean",NA,"            fwd","            gas",NA,NA
7999,2005,"Audi","TT 180hp","            95840","            automatic","            clean",NA,"            fwd","            gas","           paint color: black",NA
550,1985,"chevy","s10 pickup",NA,"            automatic","            clean","            good","            rwd","            gas","           paint color: blue",NA
10999,2006,"Chevrolet","Silverado 1500 LT1 4dr","            146965","            automatic","            clean",NA,"            4wd","            other","           paint color: grey",NA
3200,1996,"oldsmobile","98","            75334","            automatic","            clean","            like new","            fwd","            gas","           paint color: white","            full-size"
900,2004,"Jeep","Liberty",NA,"            automatic","            rebuilt",NA,NA,"            gas",NA,NA
NA,2016,"Jeep","Cherokee 4WD 4dr Limited","            37206","            automatic","            clean",NA,"            4wd","            gas",NA,NA
4999,2009,"Kia","Spectra EX","            130248","            automatic","            clean",NA,"            fwd","            gas","           paint color: black",NA
3295,2004,"Dodge","Intrepid","            144725","            automatic","            clean","            good","            fwd","            gas","           paint color: blue",NA
9100,2009,"Ford","Mustang V6 Deluxe","            62929","            automatic","            clean",NA,"            rwd","            gas","           paint color: silver",NA
5800,1990,"dodge","w250",NA,"            manual","            clean",NA,"            4wd","            diesel",NA,NA
29000,2013,"Lexus","GS 350 awd F-sport","            44000","            automatic","            clean","            excellent",NA,"            gas","           paint color: black","            mid-size"
NA,2014,"Toyota","Corolla 4dr Sdn Man L (N","            53514","            automatic","            clean",NA,"            fwd","            gas",NA,NA
12999,2005,"Nissan","Titan LE 4dr Crew Cab LE","            161859","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
NA,2008,"chrysler","300",NA,"            automatic","            clean",NA,NA,"            gas",NA,"            full-size"
NA,1994,"bmw","318i  convertible","            170000","            manual","            clean","            fair","            rwd","            gas","           paint color: blue","            compact"
12999,2005,"dodge","caravan","            94000","            automatic","            clean",NA,NA,"            gas",NA,NA
NA,2007,"Hyundai","Elantra 4dr Sdn Manual","            133620","            automatic","            clean",NA,"            fwd","            gas",NA,NA
23500,2003,"Chevy","SSR","            42200","            automatic","            clean","            excellent",NA,"            gas","           paint color: yellow",NA
20500,1967,"Cadillac","DeVille",NA,"            automatic","            clean","            excellent",NA,"            gas","           paint color: red","            full-size"
8999,2006,"Honda","Element EX-P  *** 90 DAY W","            149310","            automatic","            clean",NA,NA,"            gas","           paint color: green",NA
10600,2013,"Honda","Fit","            7650","            manual","            salvage","            like new","            fwd","            gas","           paint color: red","            compact"
4500,2004,"bmw","325i",NA,"            manual","            clean",NA,NA,"            gas","           paint color: black",NA
4000,2001,"dodge","ram 1500","            175000","            automatic","            clean","            good","            fwd","            gas","           paint color: white",NA
6000,2001,"328i","","            144000","            automatic","            clean","            good","            4wd","            gas","           paint color: blue",NA
2500,2005,"FORD","TAURUS",NA,"            other","            clean",NA,NA,"            gas","           paint color: blue","            mid-size"
4499,2001,"Nissan","Maxima GLE","            139022","            automatic","            clean",NA,"            fwd","            gas","           paint color: grey",NA
1400,1995,"Chevy","Blazer","            252000","            automatic","            clean","            fair","            4wd","            gas","           paint color: white","            mid-size"
NA,2010,"Chevrolet","Malibu 4dr Sdn LS w/1","            115673","            automatic","            clean",NA,"            fwd","            gas",NA,NA
5999,2003,"Mercedes-Benz","C 240 4MATIC","            91996","            automatic","            clean",NA,NA,"            gas","           paint color: silver",NA
8200,2013,"toyota","yaris","            62000","            automatic","            clean","            excellent",NA,"            gas","           paint color: white",NA
NA,2015,"Mazda","MAZDA3 4dr Sdn Auto i Spo","            40978","            automatic","            clean",NA,"            fwd","            gas",NA,NA
7999,2006,"Jeep","Grand Cherokee Laredo 4x4 4","            121900","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
4595,1991,"Ford","F350",NA,"            automatic","            clean","            fair","            4wd","            gas","           paint color: white","            full-size"
7800,2014,"FIAT","500e Electric FWD","            20193","            automatic","            clean",NA,"            fwd","            electric","           paint color: orange",NA
5900,1985,"chevrolet","2500 silverado",NA,"            automatic","            clean","            excellent","            4wd","            diesel","           paint color: brown",NA
NA,2013,"Subaru","Impreza WRX 4dr Man WRX","            39305","            manual","            clean",NA,"            4wd","            gas",NA,NA
10000,2008,"chevy","suburban 1500","            142000","            automatic","            clean","            good","            4wd","            gas","           paint color: silver","            full-size"
6950,2000,"ford","f-250 super duty","            92062","            automatic","            clean","            excellent","            rwd","            gas","           paint color: red","            full-size"
14000,1965,"Dodge","Coronet 500",NA,"            automatic","            clean","            good","            rwd","            gas","           paint color: white",NA
3495,1993,"chevrolet","1500","            148754","            automatic","            clean","            fair","            4wd","            diesel","           paint color: blue","            full-size"
3495,1993,"chevrolet","1500","            148754","            automatic","            clean","            fair","            4wd","            diesel","           paint color: blue","            full-size"
NA,2015,"Dodge","Charger 4dr Sdn SE RWD","            31710","            automatic","            clean",NA,"            rwd","            gas",NA,NA
750,2000,"volkswagen","jetta","            165500","            automatic","            clean","            fair","            fwd","            gas","           paint color: blue","            compact"
3400,1981,"gmc","1500 sierra",NA,"            automatic","            clean","            good","            4wd","            gas",NA,"            full-size"
6850,2005,"Honda","Element","            115815","            automatic","            clean","            good","            4wd","            gas","           paint color: blue","            full-size"
21900,2008,"dodge","ram 2500 4x4 6.7l cummins","            122000","            automatic","            clean","            excellent","            4wd","            diesel","           paint color: silver",NA
3988,2005,"Dodge","Neon","            113456","            automatic","            clean","            good","            rwd","            gas","           paint color: custom","            compact"
15500,2002,"ford","f350","            202000","            automatic","            clean","            good","            4wd","            diesel","           paint color: brown","            full-size"
NA,2016,"ford","fusion",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
3700,1998,"subaru","outback legacy","            160","            automatic","            clean","            excellent","            4wd","            gas","           paint color: white","            compact"
NA,2017,"Ford","Dodge GM Chevrolet",NA,"            other","            clean",NA,NA,"            other",NA,NA
6500,1949,"Ford","custom",NA,"            manual","            clean","            fair","            rwd","            gas","           paint color: red",NA
10495,2004,"BMW","X5","            88220","            automatic","            clean","            good","            4wd","            gas","           paint color: grey","            full-size"
NA,2015,"Mazda","MAZDA5 4dr Wgn Auto Sport","            39822","            automatic","            clean",NA,"            fwd","            gas",NA,NA
7995,2006,"dodge","charger r/t","            107350","            automatic","            clean","            excellent","            rwd","            gas","           paint color: black","            mid-size"
2800,1995,"Ford","f150",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
5750,2007,"Chrysler","Pacifica","            85830","            automatic","            clean","            good","            rwd","            gas","           paint color: silver","            full-size"
1,2017,"Ford","Dodge Chevrolet GM",NA,"            other","            clean",NA,NA,"            other",NA,NA
1500,1999,"chevrolet","cavalier","            151688","            automatic","            clean",NA,"            fwd","            gas","           paint color: white",NA
5900,2009,"cadillac","dts luxury ii 4dr sedan","            126864","            automatic","            clean","            like new","            fwd","            gas","           paint color: black",NA
NA,2016,"Mitsubishi","Outlander AWC 4dr SE","            36340","            automatic","            clean",NA,"            4wd","            gas",NA,NA
4400,2007,"ford","focus se 4dr sedan","            95433","            automatic","            clean","            like new","            fwd","            gas","           paint color: grey",NA
39900,2016,"Chevrolet","Silverado 1500 LTZ","            25391","            automatic","            clean",NA,"            4wd","            gas","           paint color: silver",NA
3500,2005,"subaru","legacy 2.5i","            204312","            automatic","            clean","            like new","            4wd","            gas","           paint color: blue",NA
NA,2015,"nissan","altima",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
12000,2006,"Nissan","350 Z GT","            67700","            manual","            clean","            excellent","            rwd","            gas","           paint color: silver","            compact"
NA,2014,"Ford","F-150 XLT","            51936","            automatic","            clean",NA,"            4wd","            gas",NA,NA
4400,2002,"volkswagen","new beetle GLS","            159897","            manual","            clean","            like new","            4wd","            gas","           paint color: yellow","            full-size"
10999,2014,"Nissan","Sentra S","            30815","            automatic","            clean",NA,"            fwd","            other","           paint color: white",NA
6950,2005,"chevrolet","tahoe z71","            169321","            automatic","            clean","            like new","            4wd","            gas",NA,"            full-size"
5800,2000,"nissan","frontier se crew","            209844","            automatic","            clean","            like new",NA,"            gas","           paint color: black",NA
5800,2005,"cadillac","sts v8","            149035","            automatic","            clean","            like new",NA,"            gas","           paint color: silver",NA
3500,2002,"Beetle","","            102000","            automatic","            rebuilt",NA,NA,"            gas",NA,NA
2700,2005,"Chevy","cobalt",NA,"            manual","            clean",NA,NA,"            gas",NA,NA
4995,2004,"Isuzu","Rodeo","            91288","            automatic","            clean","            good","            rwd","            gas","           paint color: red",NA
2400,1996,"nissan","pathfinder le 4wd",NA,"            automatic","            clean","            like new","            4wd","            gas",NA,"            full-size"
5900,2007,"Bmw","328","            114000","            automatic","            rebuilt",NA,NA,"            gas",NA,NA
NA,2015,"Ram","3500 4WD Crew Cab 169 Trade","            29802","            automatic","            clean",NA,"            4wd","            diesel",NA,NA
NA,1998,"subaru","outback limited","            169811","            automatic","            clean","            like new","            4wd","            gas",NA,"            full-size"
3500,1999,"dodge","ram 1500 4x4 SLT",NA,"            automatic","            clean","            like new","            4wd","            gas","           paint color: red",NA
10995,2011,"Volkswagen","jetta",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
3995,2000,"Dodge","Caravan ES",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
4450,2005,"ford","freestyle AWD LIMITED","            205301","            automatic","            clean","            like new","            4wd","            gas","           paint color: grey",NA
3995,2000,"ford","windstar van",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
NA,2016,"Mazda","MAZDA6 4dr Sdn Auto i Spo","            40281","            automatic","            clean",NA,"            fwd","            gas",NA,NA
15499,2015,"Mitsubishi","Outlander Sport","            44926","            automatic","            clean",NA,"            4wd","            gas","           paint color: red",NA
5900,2006,"ford","explorer xlt 4x4","            111019","            automatic","            clean","            like new","            4wd","            gas","           paint color: silver",NA
22999,2013,"Chevrolet","Camaro","            47860","            automatic","            clean",NA,"            rwd","            gas","           paint color: silver",NA
20999,2012,"Acura","TL","            38292","            automatic","            clean",NA,"            4wd","            gas","           paint color: silver",NA
16450,2007,"GMC","     C-7500","            201301","            automatic","            clean","            excellent","            rwd","            diesel","           paint color: white","            full-size"
5500,2009,"Volkswagen","Jetta","            120546","            automatic","            clean",NA,"            fwd","            gas","           paint color: black",NA
17999,2008,"Lexus","IS 350","            48026","            automatic","            clean",NA,"            rwd","            gas","           paint color: white",NA
688,1999,"ford","windstar","            185263","            automatic","            clean",NA,"            fwd","            gas","           paint color: blue","            mid-size"
19500,1983,"International","",NA,"            automatic","            clean",NA,NA,"            diesel",NA,NA
2550,2000,"Subaru","Legacy GT AWD wagon",NA,"            manual","            clean","            good",NA,"            gas",NA,NA
4500,2004,"nissan","quest 3.5 s","            178043","            automatic","            clean","            like new","            fwd","            gas",NA,NA
1000,1999,"buick","regal",NA,"            automatic","            clean","            fair",NA,"            gas",NA,NA
7000,1952,"Lincoln","cosmopolitan","            67000","            automatic","            clean","            good","            fwd","            gas","           paint color: custom","            full-size"
8400,2006,"cadillac","escalade","            123400","            automatic","            rebuilt","            good","            4wd","            gas","           paint color: black","            full-size"
4500,2003,"dodge","ram 1500 SLT Sport","            169811","            automatic","            clean","            like new","            rwd","            gas","           paint color: white","            full-size"
NA,2015,"Dodge","Grand Caravan 4dr Wgn SXT","            48793","            automatic","            clean",NA,"            fwd","            gas",NA,NA
3500,1999,"Mercury","Sable LS","            98967","            automatic","            clean",NA,"            fwd","            gas","           paint color: white",NA
NA,2016,"Infiniti","QX70 AWD 4dr","            14972","            automatic","            clean",NA,"            4wd","            gas",NA,NA
15755,2004,"dodge","ram 2500",NA,"            automatic","            clean","            good","            4wd","            diesel","           paint color: white","            full-size"
1500,1996,"Saturn","SL",NA,"            manual","            clean",NA,NA,"            gas",NA,NA
NA,2015,"Ford","Mustang 2dr Conv V6","            47554","            automatic","            clean",NA,"            rwd","            gas",NA,NA
988,2004,"chevrolet","impala","            232791","            automatic","            clean",NA,"            fwd","            gas","           paint color: red","            mid-size"
14950,2007,"Lexus","RX 350 AWD w/Navigation","            106298","            automatic","            clean",NA,NA,"            other",NA,NA
NA,2013,"GMC","Sierra 1500 4WD Crew Cab 14","            24472","            automatic","            clean",NA,"            4wd","            gas",NA,NA
1900,1987,"chevy","s10 pickup",NA,"            manual","            clean","            fair",NA,"            gas",NA,"            compact"
3788,2000,"TOYOTA","COROLLA","            85764","            automatic","            clean",NA,"            fwd","            gas","           paint color: blue","            mid-size"
9000,2004,"Chrysler","Crossfire","            70000","            manual","            clean","            excellent","            rwd","            gas","           paint color: silver","            compact"
10500,2012,"Ford","Taurus SE","            76858","            automatic","            clean",NA,"            fwd","            gas","           paint color: red",NA
NA,2016,"Hyundai","Elantra 4dr Sdn Auto Li","            34364","            automatic","            clean",NA,"            fwd","            gas",NA,NA
3000,1996,"Toyota","Tacoma","            206222","            manual","            clean","            excellent","            rwd","            gas","           paint color: red","            compact"
NA,2015,"Ford","Focus 5dr HB SE","            43887","            automatic","            clean",NA,"            fwd","            gas",NA,NA
37975,2014,"chevrolet","silverado 1500","            38000","            automatic","            clean",NA,NA,"            gas","           paint color: silver",NA
5488,2004,"toyota","sienna","            167846","            automatic","            rebuilt",NA,"            fwd","            gas","           paint color: green","            mid-size"
NA,2009,"Subaru","Impreza 4dr Auto i w/Sat","            90101","            manual","            clean",NA,"            4wd","            gas",NA,NA
500,2008,"jeep","patriot",NA,"            manual","            clean","            good","            4wd","            gas","           paint color: black","            full-size"
NA,2015,"Volkswagen","Jetta 4dr Auto 1.8T","            41597","            manual","            clean",NA,"            fwd","            gas",NA,NA
33000,2006,"dodge","ram 2500 cummins","            63000","            automatic","            lien","            good",NA,"            diesel",NA,NA
12000,2016,"Jeep","Patriot Sport SE","            9069","            manual","            clean",NA,"            fwd","            gas","           paint color: red",NA
NA,2013,"Subaru","Impreza WRX 4dr Man WRX","            46492","            manual","            clean",NA,"            4wd","            gas",NA,NA
18500,2015,"Subaru","forester","            16500","            automatic","            rebuilt","            excellent","            4wd","            gas","           paint color: blue",NA
NA,2016,"Hyundai","Elantra 4dr Sdn Auto Li","            36221","            automatic","            clean",NA,"            fwd","            gas",NA,NA
6500,2005,"subaru","outback 2.5i","            165600","            manual","            clean","            excellent","            4wd","            gas","           paint color: silver",NA
13989,2003,"Chevrolet","Silverado 2500HD","            297210","            automatic","            clean",NA,"            4wd","            diesel","           paint color: blue",NA
16989,2015,"Chrysler","200","            20346","            automatic","            clean",NA,"            fwd","            gas","           paint color: silver",NA
16989,2014,"Chevrolet","Impala","            28916","            automatic","            clean",NA,"            fwd","            gas","           paint color: white",NA
NA,2015,"Volkswagen","Jetta 4dr Auto 1.8T","            38123","            manual","            clean",NA,"            fwd","            gas",NA,NA
4500,1999,"Lincoln","Navigator",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
1700,1979,"Ford","pickup",NA,"            manual","            clean",NA,"            4wd","            gas","           paint color: brown",NA
31972,2012,"Toyota","Tundra","            40923","            automatic","            clean",NA,"            4wd","            gas","           paint color: red",NA
4200,2005,"Honda","Civic",NA,"            manual","            clean","            excellent",NA,"            gas",NA,"            compact"
10842,2012,"Toyota","Camry","            116525","            automatic","            clean",NA,"            fwd","            gas","           paint color: silver",NA
8874,2007,"Toyota","Highlander","            205699","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
15500,2013,"subaru","impreza",NA,"            manual","            clean","            good",NA,"            gas",NA,NA
20500,2004,"Dodge","Ram 2500 Cummins","            195000","            manual","            clean","            good","            4wd","            diesel","           paint color: blue","            full-size"
5500,2005,"toyota","scion xb","            53650","            automatic","            salvage","            like new","            fwd","            gas","           paint color: green","            compact"
NA,2014,"Subaru","Forester 4dr Auto 2.0XT","            47327","            automatic","            clean",NA,"            4wd","            gas",NA,NA
5000,2001,"ford","excursion",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
9787,2009,"Dodge","Journey","            126696","            automatic","            clean",NA,"            4wd","            gas","           paint color: silver",NA
8887,2008,"Ford","Edge","            136253","            automatic","            clean",NA,"            4wd","            gas","           paint color: blue",NA
8988,2008,"Chevrolet","Impala","            94261","            automatic","            clean",NA,"            fwd","            gas","           paint color: white",NA
NA,2002,"chrysler","pt dteam cruiser","            146000","            automatic","            clean","            excellent","            fwd","            gas",NA,NA
3500,1996,"Toyota","Tacoma RWD","            156045","            manual","            clean",NA,"            rwd","            gas",NA,NA
7500,2009,"Ford","Fusion","            80035","            automatic","            clean","            like new","            fwd","            gas","           paint color: blue","            mid-size"
NA,2014,"Hyundai","Veloster 3dr Cpe Auto T","            38763","            automatic","            clean",NA,"            fwd","            gas",NA,NA
NA,2001,"chysler","Prowler",NA,"            automatic","            lien",NA,NA,"            gas","           paint color: blue",NA
NA,2015,"Ford","F-150 4WD SuperCrew 157 XL","            26574","            automatic","            clean",NA,"            4wd","            gas",NA,NA
NA,2006,"Jeep","Cherokee","            121000","            automatic","            clean","            excellent","            4wd","            gas","           paint color: white","            full-size"
NA,2017,"Chrysler","Pacifica Touring-L FWD","            32211","            automatic","            clean",NA,"            fwd","            gas",NA,NA
6500,2002,"subaru","impreza wrx","            130000","            manual","            clean","            good",NA,"            gas","           paint color: silver","            compact"
8000,2002,"dodge","ram 1500",NA,"            automatic","            lien",NA,NA,"            gas",NA,NA
4200,2008,"Chevrolet","Cobalt LT","            102854","            automatic","            clean",NA,"            fwd","            gas","           paint color: grey",NA
NA,2009,"Mercedes-Benz","CLK-Class 2dr Cab","            75922","            automatic","            clean",NA,"            rwd","            gas",NA,NA
1800,2005,"Chevy","",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
10995,2011,"Chevrolet","Colorado w Service She","            150324","            automatic","            clean","            excellent","            rwd","            gas",NA,"            mid-size"
1500,2001,"ford","focus","            175000","            automatic","            clean","            good","            fwd","            gas","           paint color: green",NA
55988,2015,"Dodge","3500","            7015","            automatic","            clean","            like new",NA,"            diesel",NA,NA
24900,2010,"Dodge","Ram 1500 4X4","            117540","            automatic","            clean","            excellent","            4wd","            gas","           paint color: silver","            full-size"
NA,2015,"Hyundai","Elantra 4dr Sdn Auto Li","            43533","            automatic","            clean",NA,"            fwd","            gas",NA,NA
7995,2009,"mitsubishi","eclipse gs","            91296","            automatic","            clean","            like new","            fwd","            gas","           paint color: brown","            compact"
NA,2015,"Subaru","WRX 4dr Sdn Man Premium","            22512","            manual","            clean",NA,"            4wd","            gas",NA,NA
11995,2013,"subaru","legacy","            88749","            automatic","            clean","            like new","            4wd","            gas","           paint color: silver","            full-size"
60,2004,"f150","",NA,"            automatic","            clean","            excellent","            4wd","            gas","           paint color: silver","            full-size"
3000,1996,"jeep","cherokee",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
NA,2015,"Kia","Sedona 4dr Wgn LX","            47943","            automatic","            clean",NA,"            fwd","            gas",NA,NA
42456,2012,"Ford","Super Duty F-350 SRW King Ranch automatic","            73002","            automatic","            clean",NA,"            4wd","            diesel","           paint color: white",NA
46999,2015,"Ford","Super Duty F-350 SRW Lariat automatic","            71420","            automatic","            clean",NA,"            4wd","            gas","           paint color: brown",NA
14000,2005,"Jeep","Wrangler","            81850","            automatic","            clean","            excellent","            4wd","            gas","           paint color: silver",NA
8995,2006,"infiniti","g35","            115000","            automatic","            clean","            excellent",NA,"            gas",NA,NA
44993,2012,"Ford","Super Duty F-250 SRW Lariat automatic","            38898","            automatic","            clean",NA,"            4wd","            diesel","           paint color: silver",NA
23905,2017,"Ford","Escape SE automatic","            27150","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
NA,2005,"cadilac","sts","            88000","            automatic","            clean","            excellent",NA,"            gas",NA,NA
13995,2010,"BUICK","LACROSS","            81000","            automatic","            clean","            excellent",NA,"            gas",NA,NA
14959,2016,"Ford","Fusion SE automatic","            41113","            automatic","            clean",NA,"            fwd","            gas",NA,NA
36408,2016,"Ford","Super Duty F-350 SRW XLT automatic","            16182","            automatic","            clean",NA,"            4wd","            gas","           paint color: green",NA
16495,2015,"Nissan","rouge",NA,"            automatic","            clean","            like new",NA,"            gas",NA,NA
16995,2016,"chevrolet","malibu",NA,"            automatic","            clean","            like new",NA,"            gas",NA,NA
NA,2010,"Dodge","Ram 1500 4WD Quad Cab 140","            59178","            automatic","            clean",NA,"            4wd","            gas",NA,NA
17495,2016,"jeep","patriot","            26000","            automatic","            clean","            like new","            4wd","            gas",NA,NA
850,1997,"buick","park avenue","            232000","            automatic","            clean","            good","            fwd","            gas","           paint color: red","            full-size"
55988,2015,"Dodge","3500","            7015","            automatic","            clean","            like new","            4wd","            other",NA,"            full-size"
10500,2001,"Ford","f-450",NA,"            automatic","            clean",NA,NA,"            diesel",NA,NA
